,link,referencia,latitud,longitud,direccion,distrito,etapa,fecha_entrega,financiamiento,areas_comunes,tipo,tipologia,piso,dormitorios,area,precio
1595,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2711-hanan-cercado-de-lima-lima-lima-redbay-inmobiliaria,HANAN,-12.047064170647085,-77.04955459964717,Av. Oscar R. Benavides - Ex Colonial Nro. 605,Cercado de lima,Entrega inmediata,"30 de Junio, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo 4,Pisos: Entre 2 al 13,2,57.17 m2,"S/ 342,900"
5582,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3334-residencial-green-life-chorrillos-lima-lima-verones-grupo-inmobiliario,Residencial Green Life,-12.176865728505682,-77.0041376935666,Los Gorriones 490,Chorrillos,En planos,"09 de Abril, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,703,Piso: 7,3,67.68 m2,"S/ 376,639"
3910,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2261-vista-marina-356-chorrillos-lima-lima-tale-inmobiliaria,VISTA MARINA 356,-12.1591315,-77.024261,Malecón Costa Sur 356,Chorrillos,Entrega inmediata,"31 de Julio, 2024",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Sala de Niños', 'Terraza']",flat,X03-B,"Pisos: 4, 7, 9",3,115.68 m2,"$ 336,600"
5639,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3334-residencial-green-life-chorrillos-lima-lima-verones-grupo-inmobiliario,Residencial Green Life,-12.176865728505682,-77.0041376935666,Los Gorriones 490,Chorrillos,En planos,"09 de Abril, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",duplex,805,Piso: 8,2,60.26 m2,"S/ 343,824"
371,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2688-gracia-miraflores-lima-lima-urbana-per%C3%BA,Gracia,-12.1277055,-77.0075267,Av. Aflredo Benavides 2543,Miraflores,En planos,"30 de Diciembre, 2025",Banco Scotiabank,"['Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,Tipo 4,Piso: 2,1,94.33 m2,"S/ 737,765"
3004,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2348-alto-gaviotas-chorrillos-lima-lima-stella-inmobiliaria,ALTO GAVIOTAS,-12.1788129,-77.0067524,Av las Gaviotas 440 - Chorrillos.,Chorrillos,Entrega inmediata,"20 de Julio, 2024",Banco BCP,"['Boulevard peatonal', 'Lobby', 'Minimarket', 'Piscina', 'Sala de usos Múltiples', 'Techo Panorámico', 'Techos Ecológicos', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas']",flat,T1 X01,Piso: 4,2,55.00 m2,"S/ 333,000"
4701,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2286-borgono-1135-miraflores-lima-lima-inversiones-palomar,BORGOÑO 1135,-12.1078578,-77.03400049999999,GENERAL BORGOÑO 1135 Miraflores,Miraflores,En planos,"30 de Noviembre, 2025",Otros,"['Areas verdes', 'Boulevard peatonal', 'Club House', 'Jardin interior', 'Lobby', 'Sala Bar', 'Salon Gourmet', 'Techo Panorámico', 'Techos Ecológicos', 'Terraza', 'Video vigilancia']",duplex,16,Piso: 6,3,165.72 m2,"$ 357,788"
2518,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 2104-A,Piso: 21,1,55.50 m2,"S/ 580,000"
5588,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3334-residencial-green-life-chorrillos-lima-lima-verones-grupo-inmobiliario,Residencial Green Life,-12.176865728505682,-77.0041376935666,Los Gorriones 490,Chorrillos,En planos,"09 de Abril, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,704,Piso: 7,3,66.28 m2,"S/ 368,848"
1980,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2708-be-magdalena-del-mar-lima-lima-san-charbel-edificaciones,BE/,-12.088593613085154,-77.06527662270675,Av. Brasil 3198 cruce con Jr. Ayacucho,Magdalena Del Mar,En construcción,"30 de Septiembre, 2025",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 7,"Pisos: 4, 12, 18, 19",2,55.56 m2,"S/ 385,427"
3828,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3221-casa-barranco-195-barranco-lima-lima-gdc-inmobiliaria,Casa Barranco 195,-12.1409252,-77.0201024,Bustamante 195,Barranco,En planos,"30 de Junio, 2025",Banco Scotiabank,"['Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,X01,Pisos: 2 y 4,1,42.10 m2,"S/ 406,381"
3090,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2607-edificio-orizzon-2-magdalena-del-mar-lima-lima-vitain,Edificio Orizzon 2,-12.0949213,-77.0682432,Jirón Daniel Carrión 110,Magdalena Del Mar,En construcción,"30 de Septiembre, 2024",BBVA,"['Área de juegos para niños', 'Lobby', 'Zona de Parrillas', 'Otros']",flat,104,Piso: 1,3,94.50 m2,"S/ 600,715"
1111,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1940-monterosso-jesus-maria-lima-lima-toratto-grupo-inmobiliario,MONTEROSSO,-12.0763886,-77.0455583,Jr. Coronel Zegarra N° 1045-1057,Jesus Maria,Entrega inmediata,"18 de Junio, 2022","BBVA, Otros","['Areas verdes', 'Jardin interior', 'Lobby', 'Zona de Parrillas']",flat,TIPO G,"Pisos: 6, 8, 9",2,69.56 m2,"S/ 519,007"
1063,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2387-verah-condominio-etapa-3-santiago-de-surco-lima-lima-akamai,Verah Condominio - Etapa 3,-12.143767024768092,-77.01270103209563,Jr. Peña Rivera 400 cruce con Jr. Diego Ferré,Santiago De Surco,En planos,"31 de Agosto, 2026",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,EDIF 7 - X03,Pisos: Entre 2 al 9,2,64.56 m2,"S/ 310,000"
4065,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario,LOMBARDIA,-12.0813968,-77.03940030000001,Jr. Manuel Gómez N° 390,Lince,En construcción,"31 de Diciembre, 2024",BBVA,"['Área de juegos para niños', 'Lobby', 'Otros']",flat,TIPO D',Pisos: Entre 3 al 12,2,64.84 m2,"S/ 461,186"
149,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3281-irgoyen-128-santiago-de-surco-lima-lima-sembra-inmobiliaria,Irgoyen 128,-12.1322314,-77.0173808,Pedro Irigoyen 128,Santiago De Surco,En planos,"31 de Diciembre, 2025",Banco Scotiabank,"['Área de juegos para niños', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,105,Piso: 1,2,90.00 m2,"S/ 592,800"
2021,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2945-aldabas-de-las-gardenias-edificio-residencial-116-santiago-de-surco-lima-lima-grupo-dicon,ALDABAS DE LAS GARDENIAS EDIFICIO RESIDENCIAL 116,-12.12620827016325,-76.98422297768116,Calle Aldabas 116 Esquina con Jr Batallón Callao Sur,Santiago De Surco,En construcción,"31 de Diciembre, 2024",Banco BCP,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,TIPO 6,Piso: 4,3,105.87 m2,"$ 207,512"
5129,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2940-amaranta-pueblo-libre-lima-lima-abril-grupo-inmobiliario,Amaranta,-12.0720557,-77.0628819,Av Bolivar 959,Pueblo Libre,En construcción,"30 de Enero, 2026",Banco Scotiabank,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Parque privado', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,AMT - 604 y 704,Pisos: 6 y 7,3,73.21 m2,"S/ 478,244"
1915,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2678-sauco-la-victoria-lima-lima-abril-grupo-inmobiliario,Sauco,-12.089912318734548,-77.01939531970038,Av. Javier Prado Este 1091,La Victoria,En construcción,"30 de Junio, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,"SAU-A-703,1303,1903,2503",Pisos: 13 y 25,3,75.87 m2,"S/ 555,301"
6343,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3233-arbora-magdalena-del-mar-lima-lima-lugano,ARBORA,-12.0914695,-77.0675655,AV BRASIL 3502-3520,Magdalena Del Mar,En planos,"31 de Octubre, 2026",Banco Scotiabank,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,TIPO 6,Pisos: Entre 2 al 20,3,68.17 m2,"S/ 460,055"
2692,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3004-mf-work-living-apartments-miraflores-lima-lima-hl-desarrollos-inmobiliarios,MF Work & Living Apartments,-12.132635076376337,-77.0219074363895,Av. Paseo de la República N° 6334 - 6338,Miraflores,En construcción,"31 de Enero, 2026",BBVA,"['Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Sauna', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Tipo 8,Pisos: 16 y 17,1,41.05 m2,"S/ 396,800"
3460,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2743-arnaldo-living-jesus-maria-lima-lima-ms-inmobiliaria,ARNALDO LIVING,-12.0800731,-77.0551196,Av. Arnaldo Marquez N°1964,Jesus Maria,En planos,"30 de Julio, 2025",Banco Scotiabank,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,TIPO 5,Pisos: Entre 3 al 13,3,59.50 m2,"S/ 434,000"
2633,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2911-residencial-real-etapa-2-la-victoria-lima-lima-paz,Residencial Real Etapa 2,-12.0726186,-77.0300678,"Jr. Francia N° 130, La Victoria",La Victoria,En construcción,"31 de Octubre, 2024",Banco Interbank,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,16C,"Pisos: 15, 16, 17",2,71.34 m2,"S/ 374,281"
2969,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2953-elysee-pueblo-libre-lima-lima-arteco,Elysée,-12.07995105043442,-77.05823040125965,Av. Brasil 2260,Pueblo Libre,En planos,"25 de Noviembre, 2025",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de cine', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,2,Pisos: Entre 3 al 13,2,59.21 m2,"S/ 407,000"
5675,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2307-benavides-1130-miraflores-lima-lima-v&v-grupo-inmobiliario,BENAVIDES 1130,-12.1260466,-77.02076629999999,AV. BENAVIDES 1130,Miraflores,En construcción,"31 de Octubre, 2024","Banco BANBIF, Banco BCP, BBVA, Banco Pichincha, Banco Interbank, Banco Scotiabank","['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Parque privado', 'Piscina', 'Salon Gourmet', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,Tipo 6-B,Pisos: 19 y 20,1,40.41 m2,"S/ 491,000"
2757,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2984-cinnco-mambo-etapa-i-comas-lima-lima-lider,CINNCO MAMBO ETAPA I,-11.935316324729031,-77.06398050313845,Calle 18 S/N,Comas,En construcción,"01 de Agosto, 2025",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,4,Pisos: Entre 5 al 13,3,73.67 m2,"S/ 332,800"
5637,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3334-residencial-green-life-chorrillos-lima-lima-verones-grupo-inmobiliario,Residencial Green Life,-12.176865728505682,-77.0041376935666,Los Gorriones 490,Chorrillos,En planos,"09 de Abril, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",duplex,803,Piso: 8,3,77.80 m2,"S/ 440,661"
1228,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2263-jomy-pueblo-libre-lima-lima-avenir-grupo-inmobiliario,JOMY,-12.067287797442471,-77.05720960349343,"Av. Rio Grande 320, Pueblo Libre",Pueblo Libre,En construcción,"31 de Diciembre, 2024",BBVA,"['Areas verdes', 'Gimnasio', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de Niños', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,X02 B,Pisos: 11 y 15,3,80.50 m2,"S/ 564,000"
4062,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario,LOMBARDIA,-12.0813968,-77.03940030000001,Jr. Manuel Gómez N° 390,Lince,En construcción,"31 de Diciembre, 2024",BBVA,"['Área de juegos para niños', 'Lobby', 'Otros']",flat,TIPO A',Pisos: Entre 5 al 10,3,79.00 m2,"S/ 555,350"
4900,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1991-esencial-lince-lima-lima-alerces-inmobiliaria,Esencial,-12.0881635,-77.0465631,Av César Vallejo 1445,Lince,Entrega inmediata,"01 de Enero, 2024",Banco Interbank,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas']",duplex,Departamento 2003,Piso: 20,1,86.15 m2,"S/ 646,000"
2368,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3381-novo-3-cercado-de-lima-lima-lima-my-home,NOVO 3,-12.0732836,-77.03092219999999,jirón José Gálvez 950,Cercado de lima,En planos,"15 de Diciembre, 2026",Banco Scotiabank,"['Gimnasio', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo Único 203,Piso: 2,1,39.00 m2,"S/ 290,000"
1931,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3068-centric-surquillo-lima-lima-ghs-constructora%C2%A0,CENTRIC,-12.102837,-77.02138459999999,CALLE LOS PAUJILES 181-183,Surquillo,En construcción,"30 de Mayo, 2025",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Jardin interior', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,TIPO 11,Piso: 9,2,59.88 m2,"S/ 480,457"
5413,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2978-guadalajara-277-santiago-de-surco-lima-lima-cp-building,GUADALAJARA 277,-12.1329643,-77.0120508,Guadalajara 277,Santiago De Surco,En construcción,"31 de Enero, 2025",Banco BCP,"['Areas verdes', 'Ascensor directo', 'Jardin interior', 'Lobby', 'Parque privado', 'Terraza', 'Video vigilancia', 'Otros']",flat,303,Piso: 3,3,92.00 m2,"$ 210,000"
718,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2322-las-palmas-chorrillos-2-chorrillos-lima-lima-besco,Las Palmas Chorrillos 2,-12.17238,-76.9961957,"Jirón Pléyades Nº372, Urb. La Campiña., Límite con Surco.",Chorrillos,Entrega inmediata,"23 de Diciembre, 2023",Banco Interbank,"['Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,TORRE 1-FLAT-TIPO 8,Pisos: 4 y 6,3,68.80 m2,"S/ 326,600"
1591,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3311-homely-pueblo-libre-lima-lima-grupo-sol,HOMELY,-12.07084343101559,-77.06322830434485,jr mariano arce 233,Pueblo Libre,En planos,"31 de Octubre, 2025",Banco Scotiabank,"['Área de juegos para niños', 'Lobby', 'Otros']",duplex,DÚPLEX 704,Piso: 7,3,133.89 m2,"S/ 959,000"
453,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3104-sol-de-surco-3-santiago-de-surco-lima-lima-constructora-peruven,SOL DE SURCO 3,-12.1427156,-77.0055484,"Jirón Combate de Iquique 206, Surco",Santiago De Surco,Entrega inmediata,"30 de Diciembre, 2023",Financiamiento Propio,"['Areas verdes', 'Jardin interior']",flat,TIPO 3,"Pisos: 2, 3, 4, 5, 6",3,81.89 m2,"S/ 437,000"
5996,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3363-slim-lince-lima-lima-grupo-tyc,SLIM,-12.080354963790509,-77.0348507088109,"Av. Arequipa 1587, Lince",Lince,En planos,"31 de Diciembre, 2026",Financiamiento Propio,"['Areas verdes', 'Gimnasio', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 12,Pisos: Entre 2 al 23,1,32.14 m2,"S/ 208,553"
3416,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3305-belalba-pueblo-libre-lima-lima-urbana-per%C3%BA,Belalba,-12.0785636,-77.0576182,CALLE LORETO 150 – PUEBLO LIBRE,Pueblo Libre,En planos,"30 de Diciembre, 2026",Banco BCP,"['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,A-X02,Pisos: Entre 2 al 15,2,67.49 m2,"S/ 448,009"
3606,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3237-valle-grande-4-carabayllo-lima-lima-enacorp,VALLE GRANDE 4,-11.862355623377484,-77.05571705709315,Av. San Juan de Dios s/n Paradero Haras - Carabayllo,Carabayllo,En construcción,"01 de Noviembre, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Parque privado', 'Sala de Niños', 'Sala de usos Múltiples', 'Otros']",flat,TIPO 48,Piso: 2,3,54.87 m2,"S/ 85,695"
5956,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol,Belisario 967,-12.0832017,-77.0444768,Jiron Belisario flores 967 - 973,Lince,En construcción,"31 de Diciembre, 2024",BBVA,"['Área de juegos para niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,1201,Piso: 12,3,80.36 m2,"S/ 555,000"
6322,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3312-dumont-jesus-maria-lima-lima-arteco,DuMont,-12.07128302895256,-77.03871520302563,Av. República de Chile 675,Jesus Maria,En planos,"31 de Octubre, 2026",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,TIPO 2,Pisos: Entre 3 al 17,2,60.00 m2,"S/ 398,000"
1872,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2850-pietra-centrale-cercado-de-lima-lima-lima-rumi-grupo-inmobiliario,PIETRA CENTRALE,-12.078512694656354,-77.03477025032045,Jr. Manuel del Pino 238-240,Cercado de lima,En planos,"31 de Diciembre, 2025",Banco Scotiabank,"['Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,Tipo 2,"Pisos: 4, 5, 6, 7, 8",3,80.03 m2,"S/ 486,582"
3742,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3313-la-fuente-281-san-isidro-lima-lima-tale-inmobiliaria,La Fuente 281,-12.1028277,-77.0566375,"Calle General La Fuente 281, San Isidro",San Isidro,En planos,"30 de Septiembre, 2025",Otros,"['Lobby', 'Terraza']",flat,X201,Piso: 2,3,131.00 m2,"$ 385,700"
5705,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario,TOSCANA,-12.0902366,-77.0357975,Jr. Alayza y Roel N° 2616,Lince,Entrega inmediata,"31 de Agosto, 2023","BBVA, Otros","['Jardin interior', 'Lobby', 'Video vigilancia']",duplex,TIPO D-1,Piso: 8,2,111.16 m2,"S/ 825,298"
4198,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3025-centrix-28-miraflores-lima-lima-ee-inmobiliaria,Centrix 28,-12.12972221149553,-77.0214986734462,AV. 28 de Julio 1109 con Cl. Francisco del Castillo N° 359 - 365,Miraflores,En planos,"31 de Julio, 2026",Banco BCP,"['Gimnasio', 'Lobby', 'Terraza', 'Zona de Parrillas']",flat,Dpto. 108,Piso: 1,2,90.89 m2,"S/ 550,000"
2883,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3006-los-parques-de-san-juan-san-juan-de-lurigancho-lima-lima-besco,LOS PARQUES DE SAN JUAN,-12.0178544,-76.9985631,Av. Portada Del Sol N°870 / 1050,San Juan De Lurigancho,En planos,"31 de Diciembre, 2024",BBVA,"['Areas verdes', 'Club House', 'Sala de Niños', 'Sala de usos Múltiples', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,ETAPA 2 - TORRE 4 - FLAT - Tipo 10,Pisos: Entre 9 al 22,2,65.50 m2,"S/ 256,100"
2823,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3403-aliaga-442-magdalena-del-mar-lima-lima-vive-plm,ALIAGA 442,-12.0953729,-77.0593799,JUAN DE ALIAGA 442,Magdalena Del Mar,En planos,"31 de Diciembre, 2025",BBVA,"['Área de juegos para niños', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,T 6,Piso: 10,2,78.90 m2,"S/ 567,750"
3062,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2741-cor-tower-la-victoria-lima-lima-quatro-inmobiliaria,COR TOWER,-12.0853621,-77.0155383,"Avenida José de Rivadeneyra 1093, La Victoria",La Victoria,En construcción,"31 de Marzo, 2025",Banco Scotiabank,"['Gimnasio', 'Jardin de niños', 'Karaoke', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,E,Pisos: Entre 5 al 22,3,66.00 m2,"S/ 440,430"
